id	name	wiki_title	description	wiki_url
D046608	Synkinesis	Synkinesis	Synkinesis is a neurological symptom in which a voluntary muscle movement causes the simultaneous involuntary contraction of other muscles. An example might be smiling inducing an involuntary contraction of the eye muscles, causing a person to squint when smiling. Facial and extraocular muscles are affected most often; in rare cases, a person's hands might perform mirror movements. Synkinesis is usually caused by dysfunction of a particular nerve. Potential causes include improper healing after nerve trauma or neurodegeneration, as occurs in Parkinson's disease. In congenital cases, mutations of genes involved in nerve growth, specifically axonal growth have been found. Rarely, it occurs as part of syndromes with neuroendocrine problems, such as Kallman syndrome. The prognosis is usually good with normal intelligence and lifespan. Treatment depends on the cause, but is largely conservative with facial retraining or mime therapy, if needed, while Botox and surgery are used as last resort.	https://en.wikipedia.org/wiki/Synkinesis
D048949	Labor Pain		Description not found.	
D048968	Morning Sickness		Description not found.	
D050177	Overweight	Overweight	Being overweight is having more body fat than is considered healthy. The World Health Organization (WHO) classifies people as overweight when their body mass index (BMI)—a person's weight divided by the square of the person's height—is between 25–30 kg/m2; BMIs above 30 kg/m2 are defined as obese. Being overweight is especially common where food supplies are plentiful and lifestyles are sedentary. As of 2003, high BMIs reached high proportions globally, with more than 1 billion adults being considered overweight or obese. In 2013, this increased to more than 2 billion. Increases have been observed across all age groups. A healthy body requires fat for proper functioning of the hormonal, reproductive, and immune systems, as thermal insulation, as shock absorption for sensitive areas, and as energy for future use; however, the accumulation of too much storage fat can impair movement and flexibility. Some people are naturally heavier and the body positivity movement has worked to reduce body shaming and improve self-confidence amongst heavierset people. At a basic and fundamental level, the treatments called for are diet and exercise. More extensive treatment may involve support groups like Overeaters Anonymous and mental health treatment. The degree to which treatment is necessary varies culturally and with a medical assessment of an unhealthy weight, treatment has been facilitated by weight loss drugs like GLP-1 receptor agonists.	https://en.wikipedia.org/wiki/Overweight
D051346	Mobility Limitation		Description not found.	
D051474	Neuralgia, Postherpetic		Description not found.	
D052120	Glycogen Storage Disease Type IIb		Description not found.	
D052245	Usher Syndromes		Description not found.	
D053158	Nocturia	Nocturia	"Nocturia is defined by the International Continence Society (ICS) as ""the complaint that the individual has to wake at night one or more times for voiding (i.e., to urinate)"". The term is derived from Latin nox – ""night"", and Greek [τα] ούρα – ""urine"". Causes are varied and can be difficult to discern. Although not every patient needs treatment, most people seek treatment for severe nocturia, which is characterized by the person waking up to void more than two or three times per night."	https://en.wikipedia.org/wiki/Nocturia
D053159	Dysuria	Dysuria	Dysuria is a painful or otherwise uncomfortable sensation in the urethra associated with urination. It can be caused by various conditions, such as urinary tract infections. It is one of a constellation of irritative bladder symptoms (also sometimes referred to as lower urinary tract symptoms), which includes nocturia and urinary frequency.	https://en.wikipedia.org/wiki/Dysuria
D053201	Urinary Bladder, Overactive		Description not found.	
D053202	Urinary Incontinence, Urge		Description not found.	
D053448	Prostatism	Lower urinary tract symptoms	Lower urinary tract symptoms (LUTS) are a group of clinical symptoms involving the bladder, urinary sphincter, urethra and, in men, the prostate. The term is more commonly applied to men – over 40% of older men are affected – but lower urinary tract symptoms also affect women. The condition is also termed prostatism in men, but LUTS is preferred.	https://en.wikipedia.org/wiki/Lower_urinary_tract_symptoms
D053565	Hypercalciuria	Hypercalciuria	Hypercalciuria is the condition of elevated calcium in the urine. Chronic hypercalciuria may lead to impairment of renal function, nephrocalcinosis, and chronic kidney disease. Patients with hypercalciuria have kidneys that excrete higher levels of calcium than normal, for which there are many possible causes.  Calcium may come from one of two paths: through the gut where higher than normal levels of calcium are absorbed by the body or mobilized from stores in the bones. After initial 24 hour urine calcium testing and additional lab testing, a bone density scan (DSX) may be performed to determine if the calcium is being obtained from the bones. Hypercalciuria in patients can be due to underlying genetic causes.	https://en.wikipedia.org/wiki/Hypercalciuria
D053578	Opsoclonus-Myoclonus Syndrome		Description not found.	
D053584	Urinoma	Extravasation of urine	Extravasation of urine refers to the condition where an interruption of the urethra leads to a collection of urine in other cavities (extravasation), such as the scrotum or the penis in males. It is sometimes associated with a calculus.	https://en.wikipedia.org/wiki/Extravasation_of_urine
D053591	Pain, Referred		Description not found.	
D053608	Stupor	Stupor	"Stupor is the lack of critical mental function and a level of consciousness, in which an affected person is almost entirely unresponsive and responds only to intense stimuli such as pain. The word derives from the Latin stupor (""numbness, insensibility"")."	https://en.wikipedia.org/wiki/Stupor
D053609	Lethargy	Lethargy	Lethargy is a state of physical or mental weariness, fatigue, sluggishness, or lack of energy. It can be accompanied by depression, decreased motivation, or apathy, but can also present with having a desire, but not the energy to initiate or perform tasks. Lethargy can be a normal response to inadequate sleep, overexertion, overworking, stress, lack of exercise, improper nutrition, drug abuse, boredom, or a symptom of an underlying illness or disorder. It may also be a side effect of medication or caused by an interaction between medications and alcohol. It may also be an altered level of consciousness. When part of a normal response, lethargy often resolves with rest, adequate sleep, decreased stress, physical exercise, and good nutrition. Its symptoms, however, can last days or even months, so it can be a sign of a recent underlying illness or infection if it does not resolve normally.	https://en.wikipedia.org/wiki/Lethargy
