id	name	wiki_title	description	wiki_url
D013342	Nói lắp	Stuttering	Nói lắp, còn được gọi là nói lắp, là một chứng rối loạn ngôn ngữ được đặc trưng bên ngoài bởi sự lặp lại và kéo dài không tự chủ của âm thanh, âm tiết, từ hoặc cụm từ cũng như những khoảng dừng im lặng không tự nguyện được gọi là khối trong đó người nói lắp không thể tạo ra âm thanh. Gần 80 triệu người trên toàn thế giới nói lắp, chiếm khoảng 1% dân số thế giới, với tỷ lệ mắc bệnh ở nam giới ít nhất gấp đôi so với nữ giới. Việc nói lắp dai dẳng ở tuổi trưởng thành thường dẫn đến những hậu quả bất lợi cho sức khỏe tâm thần nói chung, chẳng hạn như sự cô lập với xã hội và ý nghĩ tự tử. Nói lắp không liên quan đến khả năng vật lý tạo ra âm vị (tức là nó không liên quan đến cấu trúc hoặc chức năng của dây thanh âm). Nó cũng không liên quan đến việc cấu trúc suy nghĩ thành những câu mạch lạc bên trong não người bệnh, nghĩa là những người mắc chứng nói lắp biết chính xác những gì họ đang cố gắng nói (ngược lại với các chứng rối loạn thay thế như chứng mất ngôn ngữ). Nói lắp hoàn toàn là sự mất kết nối về mặt thần kinh giữa ý định và kết quả trong quá trình diễn đạt từng âm thanh riêng lẻ. Mặc dù có các biến thể hiếm hơn do nguyên nhân thần kinh (ví dụ mắc phải khi bị xúc phạm thể chất) và do tâm lý (ví dụ mắc phải sau khi mắc bệnh tâm thần hoặc chấn thương ở người trưởng thành), nguyên nhân, sự phát triển và biểu hiện điển hình là chứng nói lắp vô căn ở thời thơ ấu và sau đó trở nên dai dẳng ở tuổi trưởng thành. Căng thẳng và lo lắng cấp tính không gây ra tình trạng nói lắp nhưng có thể làm tăng tình trạng nói lắp ở những người mắc chứng rối loạn này. Có mối tương quan đáng kể giữa lo âu, đặc biệt là lo âu xã hội và chứng nói lắp, nhưng nói lắp là một hiện tượng sinh học thần kinh rõ rệt, ăn sâu và do đó chỉ trầm trọng hơn chứ không phải do lo lắng gây ra. Sự lo lắng luôn làm trầm trọng thêm các triệu chứng nói lắp ở những người mắc chứng rối loạn lo âu đi kèm. Sống chung với chứng nói lắp có thể tạo ra căng thẳng mãn tính gây hại cho cơ thể theo thời gian. Tuy nhiên, bản thân căng thẳng không khiến con người mắc chứng nói lắp.	https://en.wikipedia.org/wiki/Stuttering
D013494	Bệnh bại liệt siêu nhân, tiến triển		Không tìm thấy mô tả.	
D013575	Ngất	Syncope	Ngất hoặc Syncopy có thể đề cập đến: Ngất (y học), còn được gọi là ngất xỉu hoặc bất tỉnh, mất ý thức Ngất (âm vị học), mất một hoặc nhiều âm thanh, đặc biệt là một nguyên âm không bị nhấn, từ bên trong của một từ. Syncop, một hiệu ứng âm nhạc gây ra bởi nhịp điệu lệch nhịp hoặc bất ngờ. Inc., một công ty sản xuất phim của Anh	https://en.wikipedia.org/wiki/Syncope
D013651	Rối loạn vị giác		Không tìm thấy mô tả.	
D013746	cơn uốn ván	Tetany	Cơn uốn ván hay cơn co giật là một dấu hiệu y khoa bao gồm sự co cơ không tự nguyện, có thể do các rối loạn làm tăng tần số điện thế hoạt động của các tế bào cơ hoặc của các dây thần kinh chi phối chúng. Chuột rút cơ do bệnh uốn ván không được phân loại là uốn ván; đúng hơn, chúng là do thiếu sự ức chế đối với các tế bào thần kinh cung cấp cho cơ bắp. Các cơn co thắt uốn ván (uốn ván sinh lý) có nhiều loại co cơ, trong đó tetany chỉ là một.	https://en.wikipedia.org/wiki/Tetany
D013851	độ mỏng	Underweight	Thiếu cân là thuật ngữ mô tả một người có trọng lượng cơ thể được coi là quá thấp để có thể khỏe mạnh. Định nghĩa này thường đề cập đến những người có chỉ số khối cơ thể (BMI) dưới 18,5 hoặc cân nặng thấp hơn 15% đến 20% so với mức bình thường đối với nhóm tuổi và chiều cao của họ. Mặc dù béo phì là mối lo ngại lớn về sức khỏe cộng đồng ở nhiều quốc gia phát triển, nhưng thiếu cân cũng có thể gây ra những rủi ro đáng kể về sức khỏe và là nguyên nhân chính gây tử vong ở các nước đang phát triển.	https://en.wikipedia.org/wiki/Underweight
D014008	Tinea Bàn chân		Không tìm thấy mô tả.	
D014012	Ù tai	Tinnitus	"Ù tai là tình trạng một người nghe thấy tiếng chuông hoặc nhiều loại âm thanh khác nhau mà không có âm thanh bên ngoài tương ứng và người khác không thể nghe thấy. Từ ù tai xuất phát từ tiếng Latin tinnire, ""chuông"". Chứng ù tai có thể liên quan đến tình trạng mất thính lực hoặc giảm khả năng hiểu lời nói trong môi trường ồn ào. Nó phổ biến, ảnh hưởng đến khoảng 10–15% số người. Hầu hết đều dung nạp tốt và đây chỉ là một vấn đề nghiêm trọng (nghiêm trọng) ở 1–2% số người.  Thay vì một căn bệnh, ù tai là một triệu chứng có thể xuất phát từ nhiều nguyên nhân cơ bản khác nhau và có thể được tạo ra ở bất kỳ cấp độ nào của hệ thống thính giác cũng như bên ngoài hệ thống đó. Các nguyên nhân phổ biến nhất là tổn thương thính giác, mất thính lực do tiếng ồn hoặc mất thính lực liên quan đến tuổi tác, được gọi là bệnh lão thị. Các nguyên nhân khác bao gồm nhiễm trùng tai, bệnh về tim hoặc mạch máu, bệnh Ménière, khối u não, u dây thần kinh thính giác (khối u trên dây thần kinh thính giác của tai), chứng đau nửa đầu, rối loạn khớp thái dương hàm, tiếp xúc với một số loại thuốc, chấn thương đầu trước đó và ráy tai. Ở một số người, nó cản trở sự tập trung và có thể liên quan đến lo lắng và trầm cảm. Nó có thể xuất hiện hoặc tăng lên đột ngột trong thời kỳ căng thẳng về cảm xúc. Nó có thể có tỷ lệ mắc cao hơn ở những người bị trầm cảm. Việc chẩn đoán ù tai thường dựa trên mô tả của một người về các triệu chứng họ đang gặp phải. Chẩn đoán như vậy thường được hỗ trợ bởi thính lực đồ, khám tai mũi họng và thần kinh. Mức độ ù tai ảnh hưởng đến cuộc sống của một người có thể được định lượng bằng bảng câu hỏi. Nếu tìm thấy một số vấn đề nhất định, hình ảnh y tế, chẳng hạn như chụp cộng hưởng từ (MRI), có thể được thực hiện. Các xét nghiệm khác phù hợp khi chứng ù tai xảy ra cùng nhịp với nhịp tim. Hiếm khi, người khác không phải người bị ảnh hưởng khi sử dụng ống nghe có thể nghe thấy âm thanh, trong trường hợp đó nó được gọi là ""ù tai khách quan"". Đôi khi, sự phát ra âm thanh tự phát, âm thanh do tai trong tạo ra bình thường, có thể dẫn đến ù tai. Các biện pháp ngăn ngừa ù tai bao gồm tránh tiếp xúc lâu dài hoặc mãn tính với tiếng ồn lớn, hạn chế tiếp xúc với các loại thuốc và chất có hại cho tai (độc tai). Nếu có nguyên nhân cơ bản, việc điều trị nguyên nhân đó có thể dẫn đến cải thiện. Mặt khác, thông thường, việc kiểm soát chứng ù tai liên quan đến giáo dục tâm lý hoặc tư vấn, chẳng hạn như liệu pháp trò chuyện. Máy tạo âm thanh hoặc máy trợ thính có thể hữu ích nhưng không có thuốc để điều trị tình trạng này."	https://en.wikipedia.org/wiki/Tinnitus
D014098	Đau răng	Toothache	"Đau răng hay còn gọi là đau răng là tình trạng đau ở răng hoặc các cấu trúc hỗ trợ của chúng, do các bệnh về răng miệng gây ra hoặc cơn đau lan đến răng do các bệnh không phải do nha khoa. Khi nghiêm trọng, nó có thể ảnh hưởng đến giấc ngủ, ăn uống và các hoạt động hàng ngày khác. Các nguyên nhân thường gặp bao gồm viêm tủy (thường là do sâu răng, chấn thương răng hoặc các yếu tố khác), mẫn cảm ngà răng, viêm nha chu vùng chóp (viêm dây chằng nha chu và xương ổ răng quanh chóp chân răng), áp xe răng (tụ mủ cục bộ), viêm xương ổ răng (""ổ răng khô"", một biến chứng có thể xảy ra khi nhổ răng), viêm nướu hoại tử cấp tính (nhiễm trùng nướu) và rối loạn khớp thái dương hàm. Viêm tủy có thể hồi phục khi cơn đau ở mức độ nhẹ đến trung bình và kéo dài trong thời gian ngắn sau khi bị kích thích (ví dụ như cảm lạnh); hoặc không thể đảo ngược khi cơn đau dữ dội, tự phát và kéo dài rất lâu sau khi bị kích thích. Nếu không điều trị, viêm tủy có thể trở nên không hồi phục, sau đó tiến triển thành hoại tử tủy (tủy chết) và viêm nha chu vùng chóp. Áp xe thường gây đau nhói. Áp xe quanh chóp thường xảy ra sau hoại tử tủy, áp xe quanh thân răng thường liên quan đến viêm quanh thân răng cấp tính của răng khôn hàm dưới và áp xe nha chu thường là biến chứng của viêm nha chu mãn tính (bệnh nướu răng). Ít phổ biến hơn, các tình trạng không liên quan đến răng miệng có thể gây đau răng, chẳng hạn như viêm xoang hàm trên, có thể gây đau ở răng sau trên hoặc đau thắt ngực, có thể gây đau ở răng dưới. Chẩn đoán chính xác đôi khi có thể là một thách thức. Vệ sinh răng miệng đúng cách giúp ngăn ngừa đau răng bằng cách ngăn ngừa bệnh răng miệng. Việc điều trị đau răng phụ thuộc vào nguyên nhân chính xác và có thể bao gồm trám răng, điều trị tủy răng, nhổ răng, dẫn lưu mủ hoặc các biện pháp khắc phục khác. Giảm đau răng được coi là một trong những trách nhiệm chính của nha sĩ. Đau răng là loại đau phổ biến nhất ở miệng hoặc mặt. Đó là một trong những lý do phổ biến nhất cho các cuộc hẹn nha khoa khẩn cấp. Năm 2013, có 223 triệu trường hợp đau răng xảy ra do sâu răng ở răng vĩnh viễn và 53 triệu trường hợp xảy ra ở răng sữa. Trong lịch sử, nhu cầu điều trị đau răng được cho là đã dẫn đến sự xuất hiện của phẫu thuật nha khoa như là chuyên khoa đầu tiên của y học."	https://en.wikipedia.org/wiki/Toothache
D014103	Vẹo cổ	Torticollis	Vẹo cổ, còn được gọi là vẹo cổ, là một tình trạng cực kỳ đau đớn, loạn trương lực được xác định bởi vị trí đầu hoặc cổ bất thường, không đối xứng, có thể do nhiều nguyên nhân. Thuật ngữ torticollis có nguồn gốc từ tiếng Latin tortus 'xoắn' và collum 'cổ'. Trường hợp phổ biến nhất không có nguyên nhân rõ ràng, cơn đau và khó quay đầu thường biến mất sau vài ngày, ngay cả khi không điều trị ở người lớn.	https://en.wikipedia.org/wiki/Torticollis
D014202	Sự rung chuyển	Tremor	Run là hiện tượng co và giãn cơ không tự nguyện, có phần nhịp nhàng, bao gồm các dao động hoặc chuyển động co giật của một hoặc nhiều bộ phận cơ thể. Đây là chuyển động phổ biến nhất trong tất cả các chuyển động không chủ ý và có thể ảnh hưởng đến bàn tay, cánh tay, mắt, mặt, đầu, nếp gấp thanh quản, thân và chân. Hầu hết các cơn run xảy ra ở tay. Ở một số người, run là triệu chứng của một chứng rối loạn thần kinh khác.	https://en.wikipedia.org/wiki/Tremor
D014313	khít hàm	Trismus	Trismus là tình trạng hạn chế mở miệng. Thuật ngữ này ban đầu được sử dụng trong bệnh uốn ván. Khít hàm có thể do co thắt cơ nhai hoặc do nhiều nguyên nhân khác. Trismus tạm thời xảy ra thường xuyên hơn nhiều so với trismus vĩnh viễn. Nó được biết là gây trở ngại cho việc ăn uống, nói chuyện và duy trì vệ sinh răng miệng đúng cách. Sự can thiệp này, đặc biệt là không thể nuốt đúng cách, dẫn đến tăng nguy cơ sặc. Trong một số trường hợp, trismus có biểu hiện thay đổi trên khuôn mặt.  Tình trạng có thể gây khó chịu và đau đớn. Việc kiểm tra và điều trị yêu cầu tiếp cận khoang miệng có thể bị hạn chế hoặc trong một số trường hợp là không thể thực hiện được do bản chất của tình trạng bệnh.	https://en.wikipedia.org/wiki/Trismus
